2024-08-06 12:57:33,651 INFO    StreamThr :38229 [internal.py:wandb_internal():85] W&B internal server running at pid: 38229, started at: 2024-08-06 12:57:33.650878
2024-08-06 12:57:33,652 DEBUG   HandlerThread:38229 [handler.py:handle_request():158] handle_request: status
2024-08-06 12:57:33,653 INFO    WriterThread:38229 [datastore.py:open_for_write():87] open: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_125733-vntzap7a/run-vntzap7a.wandb
2024-08-06 12:57:33,653 DEBUG   SenderThread:38229 [sender.py:send():379] send: header
2024-08-06 12:57:33,672 DEBUG   SenderThread:38229 [sender.py:send():379] send: run
2024-08-06 12:57:34,011 INFO    SenderThread:38229 [dir_watcher.py:__init__():211] watching files in: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_125733-vntzap7a/files
2024-08-06 12:57:34,011 INFO    SenderThread:38229 [sender.py:_start_run_threads():1188] run started: vntzap7a with start time 1722941853.650978
2024-08-06 12:57:34,017 DEBUG   HandlerThread:38229 [handler.py:handle_request():158] handle_request: check_version
2024-08-06 12:57:34,017 DEBUG   SenderThread:38229 [sender.py:send_request():406] send_request: check_version
2024-08-06 12:57:34,072 DEBUG   HandlerThread:38229 [handler.py:handle_request():158] handle_request: run_start
2024-08-06 12:57:35,213 DEBUG   HandlerThread:38229 [system_info.py:__init__():26] System info init
2024-08-06 12:57:35,213 DEBUG   HandlerThread:38229 [system_info.py:__init__():41] System info init done
2024-08-06 12:57:35,214 INFO    HandlerThread:38229 [system_monitor.py:start():194] Starting system monitor
2024-08-06 12:57:35,214 INFO    SystemMonitor:38229 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-06 12:57:35,214 INFO    HandlerThread:38229 [system_monitor.py:probe():214] Collecting system info
2024-08-06 12:57:35,214 INFO    SystemMonitor:38229 [interfaces.py:start():188] Started cpu monitoring
2024-08-06 12:57:35,215 INFO    SystemMonitor:38229 [interfaces.py:start():188] Started disk monitoring
2024-08-06 12:57:35,216 INFO    SystemMonitor:38229 [interfaces.py:start():188] Started gpu monitoring
2024-08-06 12:57:35,216 INFO    SystemMonitor:38229 [interfaces.py:start():188] Started memory monitoring
2024-08-06 12:57:35,216 INFO    SystemMonitor:38229 [interfaces.py:start():188] Started network monitoring
2024-08-06 12:57:35,223 DEBUG   HandlerThread:38229 [system_info.py:probe():152] Probing system
2024-08-06 12:57:35,228 DEBUG   HandlerThread:38229 [system_info.py:_probe_git():137] Probing git
2024-08-06 12:57:35,240 DEBUG   HandlerThread:38229 [system_info.py:_probe_git():145] Probing git done
2024-08-06 12:57:35,240 DEBUG   HandlerThread:38229 [system_info.py:probe():200] Probing system done
2024-08-06 12:57:35,240 DEBUG   HandlerThread:38229 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-44-generic-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-08-06T10:57:35.223158', 'startedAt': '2024-08-06T10:57:33.646746', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/denis/Desktop/server-graph-models/new_HGNN/main_pend.py', 'codePathLocal': 'main_pend.py', 'codePath': 'new_HGNN/main_pend.py', 'git': {'remote': 'https://git.ias.informatik.tu-darmstadt.de/andric/server-graph-models.git', 'commit': '2165b58bc24e68e8aaba75bc53f2ed40897a9ffc'}, 'email': 'andridenis@gmail.com', 'root': '/home/denis/Desktop/server-graph-models', 'host': 'denis-ROG-Strix-G713QM-G713QM', 'username': 'denis', 'executable': '/home/denis/anaconda3/envs/dgl_hnn/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3389.4536875000003, 'min': 400.0, 'max': 4890.0}, 'cpu_freq_per_core': [{'current': 3737.393, 'min': 400.0, 'max': 4890.0}, {'current': 4368.285, 'min': 400.0, 'max': 4890.0}, {'current': 4507.633, 'min': 400.0, 'max': 4890.0}, {'current': 4510.637, 'min': 400.0, 'max': 4890.0}, {'current': 4032.132, 'min': 400.0, 'max': 4890.0}, {'current': 3832.127, 'min': 400.0, 'max': 4890.0}, {'current': 4144.34, 'min': 400.0, 'max': 4890.0}, {'current': 400.0, 'min': 400.0, 'max': 4890.0}, {'current': 4020.273, 'min': 400.0, 'max': 4890.0}, {'current': 3724.297, 'min': 400.0, 'max': 4890.0}, {'current': 4514.428, 'min': 400.0, 'max': 4890.0}, {'current': 4306.089, 'min': 400.0, 'max': 4890.0}, {'current': 3614.126, 'min': 400.0, 'max': 4890.0}, {'current': 400.0, 'min': 400.0, 'max': 4890.0}, {'current': 3610.006, 'min': 400.0, 'max': 4890.0}, {'current': 400.0, 'min': 400.0, 'max': 4890.0}], 'disk': {'/': {'total': 163.2414779663086, 'used': 124.77139663696289}}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 15.035823822021484}}
2024-08-06 12:57:35,241 INFO    HandlerThread:38229 [system_monitor.py:probe():224] Finished collecting system info
2024-08-06 12:57:35,241 INFO    HandlerThread:38229 [system_monitor.py:probe():227] Publishing system info
2024-08-06 12:57:35,241 DEBUG   HandlerThread:38229 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-08-06 12:57:36,013 INFO    Thread-12 :38229 [dir_watcher.py:_on_file_created():271] file/dir created: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_125733-vntzap7a/files/conda-environment.yaml
2024-08-06 12:57:36,512 DEBUG   HandlerThread:38229 [system_info.py:_save_conda():224] Saving conda packages done
2024-08-06 12:57:36,512 INFO    HandlerThread:38229 [system_monitor.py:probe():229] Finished publishing system info
2024-08-06 12:57:36,514 DEBUG   SenderThread:38229 [sender.py:send():379] send: files
2024-08-06 12:57:36,514 INFO    SenderThread:38229 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-08-06 12:57:36,556 DEBUG   HandlerThread:38229 [handler.py:handle_request():158] handle_request: python_packages
2024-08-06 12:57:36,557 DEBUG   SenderThread:38229 [sender.py:send_request():406] send_request: python_packages
2024-08-06 12:57:36,557 DEBUG   HandlerThread:38229 [handler.py:handle_request():158] handle_request: stop_status
2024-08-06 12:57:36,557 DEBUG   SenderThread:38229 [sender.py:send_request():406] send_request: stop_status
2024-08-06 12:57:36,559 DEBUG   HandlerThread:38229 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-06 12:57:36,826 DEBUG   SenderThread:38229 [sender.py:send():379] send: telemetry
2024-08-06 12:57:37,012 INFO    Thread-12 :38229 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_125733-vntzap7a/files/conda-environment.yaml
2024-08-06 12:57:37,019 INFO    Thread-12 :38229 [dir_watcher.py:_on_file_created():271] file/dir created: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_125733-vntzap7a/files/requirements.txt
2024-08-06 12:57:37,020 INFO    Thread-12 :38229 [dir_watcher.py:_on_file_created():271] file/dir created: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_125733-vntzap7a/files/output.log
