2024-08-06 13:01:20,296 INFO    StreamThr :39324 [internal.py:wandb_internal():85] W&B internal server running at pid: 39324, started at: 2024-08-06 13:01:20.296110
2024-08-06 13:01:20,297 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: status
2024-08-06 13:01:20,299 INFO    WriterThread:39324 [datastore.py:open_for_write():87] open: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_130120-zihc84zh/run-zihc84zh.wandb
2024-08-06 13:01:20,299 DEBUG   SenderThread:39324 [sender.py:send():379] send: header
2024-08-06 13:01:20,318 DEBUG   SenderThread:39324 [sender.py:send():379] send: run
2024-08-06 13:01:20,666 INFO    SenderThread:39324 [dir_watcher.py:__init__():211] watching files in: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_130120-zihc84zh/files
2024-08-06 13:01:20,666 INFO    SenderThread:39324 [sender.py:_start_run_threads():1188] run started: zihc84zh with start time 1722942080.296167
2024-08-06 13:01:20,672 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: check_version
2024-08-06 13:01:20,672 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: check_version
2024-08-06 13:01:20,731 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: run_start
2024-08-06 13:01:21,874 DEBUG   HandlerThread:39324 [system_info.py:__init__():26] System info init
2024-08-06 13:01:21,874 DEBUG   HandlerThread:39324 [system_info.py:__init__():41] System info init done
2024-08-06 13:01:21,874 INFO    HandlerThread:39324 [system_monitor.py:start():194] Starting system monitor
2024-08-06 13:01:21,874 INFO    SystemMonitor:39324 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-06 13:01:21,874 INFO    HandlerThread:39324 [system_monitor.py:probe():214] Collecting system info
2024-08-06 13:01:21,875 INFO    SystemMonitor:39324 [interfaces.py:start():188] Started cpu monitoring
2024-08-06 13:01:21,875 INFO    SystemMonitor:39324 [interfaces.py:start():188] Started disk monitoring
2024-08-06 13:01:21,876 INFO    SystemMonitor:39324 [interfaces.py:start():188] Started gpu monitoring
2024-08-06 13:01:21,876 INFO    SystemMonitor:39324 [interfaces.py:start():188] Started memory monitoring
2024-08-06 13:01:21,877 INFO    SystemMonitor:39324 [interfaces.py:start():188] Started network monitoring
2024-08-06 13:01:21,883 DEBUG   HandlerThread:39324 [system_info.py:probe():152] Probing system
2024-08-06 13:01:21,889 DEBUG   HandlerThread:39324 [system_info.py:_probe_git():137] Probing git
2024-08-06 13:01:21,902 DEBUG   HandlerThread:39324 [system_info.py:_probe_git():145] Probing git done
2024-08-06 13:01:21,902 DEBUG   HandlerThread:39324 [system_info.py:probe():200] Probing system done
2024-08-06 13:01:21,902 DEBUG   HandlerThread:39324 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-44-generic-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-08-06T11:01:21.883929', 'startedAt': '2024-08-06T11:01:20.292064', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/denis/Desktop/server-graph-models/new_HGNN/main_pend.py', 'codePathLocal': 'main_pend.py', 'codePath': 'new_HGNN/main_pend.py', 'git': {'remote': 'https://git.ias.informatik.tu-darmstadt.de/andric/server-graph-models.git', 'commit': '2165b58bc24e68e8aaba75bc53f2ed40897a9ffc'}, 'email': 'andridenis@gmail.com', 'root': '/home/denis/Desktop/server-graph-models', 'host': 'denis-ROG-Strix-G713QM-G713QM', 'username': 'denis', 'executable': '/home/denis/anaconda3/envs/dgl_hnn/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3084.3911250000006, 'min': 400.0, 'max': 4890.0}, 'cpu_freq_per_core': [{'current': 4067.262, 'min': 400.0, 'max': 4890.0}, {'current': 400.0, 'min': 400.0, 'max': 4890.0}, {'current': 4186.238, 'min': 400.0, 'max': 4890.0}, {'current': 3606.849, 'min': 400.0, 'max': 4890.0}, {'current': 4101.759, 'min': 400.0, 'max': 4890.0}, {'current': 4532.283, 'min': 400.0, 'max': 4890.0}, {'current': 4464.25, 'min': 400.0, 'max': 4890.0}, {'current': 4101.35, 'min': 400.0, 'max': 4890.0}, {'current': 3629.275, 'min': 400.0, 'max': 4890.0}, {'current': 3750.633, 'min': 400.0, 'max': 4890.0}, {'current': 3685.266, 'min': 400.0, 'max': 4890.0}, {'current': 400.0, 'min': 400.0, 'max': 4890.0}, {'current': 3954.471, 'min': 400.0, 'max': 4890.0}, {'current': 400.0, 'min': 400.0, 'max': 4890.0}, {'current': 4134.218, 'min': 400.0, 'max': 4890.0}, {'current': 400.0, 'min': 400.0, 'max': 4890.0}], 'disk': {'/': {'total': 163.2414779663086, 'used': 124.78020858764648}}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 15.035823822021484}}
2024-08-06 13:01:21,902 INFO    HandlerThread:39324 [system_monitor.py:probe():224] Finished collecting system info
2024-08-06 13:01:21,902 INFO    HandlerThread:39324 [system_monitor.py:probe():227] Publishing system info
2024-08-06 13:01:21,902 DEBUG   HandlerThread:39324 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-08-06 13:01:22,667 INFO    Thread-12 :39324 [dir_watcher.py:_on_file_created():271] file/dir created: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_130120-zihc84zh/files/conda-environment.yaml
2024-08-06 13:01:23,172 DEBUG   HandlerThread:39324 [system_info.py:_save_conda():224] Saving conda packages done
2024-08-06 13:01:23,173 INFO    HandlerThread:39324 [system_monitor.py:probe():229] Finished publishing system info
2024-08-06 13:01:23,175 DEBUG   SenderThread:39324 [sender.py:send():379] send: files
2024-08-06 13:01:23,175 INFO    SenderThread:39324 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-08-06 13:01:23,216 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: python_packages
2024-08-06 13:01:23,216 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: stop_status
2024-08-06 13:01:23,216 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: python_packages
2024-08-06 13:01:23,217 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: stop_status
2024-08-06 13:01:23,218 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-06 13:01:23,485 DEBUG   SenderThread:39324 [sender.py:send():379] send: telemetry
2024-08-06 13:01:23,667 INFO    Thread-12 :39324 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_130120-zihc84zh/files/conda-environment.yaml
2024-08-06 13:01:23,667 INFO    Thread-12 :39324 [dir_watcher.py:_on_file_created():271] file/dir created: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_130120-zihc84zh/files/wandb-metadata.json
2024-08-06 13:01:23,667 INFO    Thread-12 :39324 [dir_watcher.py:_on_file_created():271] file/dir created: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_130120-zihc84zh/files/output.log
2024-08-06 13:01:23,667 INFO    Thread-12 :39324 [dir_watcher.py:_on_file_created():271] file/dir created: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_130120-zihc84zh/files/requirements.txt
2024-08-06 13:01:23,740 INFO    wandb-upload_0:39324 [upload_job.py:push():130] Uploaded file /tmp/tmp7y9clyqgwandb/u4bl3nnx-wandb-metadata.json
2024-08-06 13:01:24,220 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-06 13:01:24,790 DEBUG   SenderThread:39324 [sender.py:send():379] send: telemetry
2024-08-06 13:01:24,979 DEBUG   SenderThread:39324 [sender.py:send():379] send: exit
2024-08-06 13:01:24,979 INFO    SenderThread:39324 [sender.py:send_exit():586] handling exit code: 1
2024-08-06 13:01:24,979 INFO    SenderThread:39324 [sender.py:send_exit():588] handling runtime: 4
2024-08-06 13:01:24,980 INFO    SenderThread:39324 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-06 13:01:24,981 INFO    SenderThread:39324 [sender.py:send_exit():594] send defer
2024-08-06 13:01:24,981 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: defer
2024-08-06 13:01:24,981 INFO    HandlerThread:39324 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-06 13:01:24,981 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: defer
2024-08-06 13:01:24,981 INFO    SenderThread:39324 [sender.py:send_request_defer():610] handle sender defer: 0
2024-08-06 13:01:24,981 INFO    SenderThread:39324 [sender.py:transition_state():614] send defer: 1
2024-08-06 13:01:24,981 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: defer
2024-08-06 13:01:24,981 INFO    HandlerThread:39324 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-06 13:01:24,981 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: defer
2024-08-06 13:01:24,981 INFO    SenderThread:39324 [sender.py:send_request_defer():610] handle sender defer: 1
2024-08-06 13:01:24,981 INFO    SenderThread:39324 [sender.py:transition_state():614] send defer: 2
2024-08-06 13:01:24,981 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: defer
2024-08-06 13:01:24,981 INFO    HandlerThread:39324 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-06 13:01:24,981 INFO    HandlerThread:39324 [system_monitor.py:finish():203] Stopping system monitor
2024-08-06 13:01:24,982 INFO    HandlerThread:39324 [interfaces.py:finish():200] Joined cpu monitor
2024-08-06 13:01:24,982 INFO    HandlerThread:39324 [interfaces.py:finish():200] Joined disk monitor
2024-08-06 13:01:24,982 DEBUG   SystemMonitor:39324 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-06 13:01:24,982 DEBUG   SystemMonitor:39324 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-06 13:01:24,982 DEBUG   SystemMonitor:39324 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-06 13:01:25,037 INFO    HandlerThread:39324 [interfaces.py:finish():200] Joined gpu monitor
2024-08-06 13:01:25,037 INFO    HandlerThread:39324 [interfaces.py:finish():200] Joined memory monitor
2024-08-06 13:01:25,037 INFO    HandlerThread:39324 [interfaces.py:finish():200] Joined network monitor
2024-08-06 13:01:25,037 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: defer
2024-08-06 13:01:25,037 INFO    SenderThread:39324 [sender.py:send_request_defer():610] handle sender defer: 2
2024-08-06 13:01:25,037 INFO    SenderThread:39324 [sender.py:transition_state():614] send defer: 3
2024-08-06 13:01:25,038 DEBUG   SenderThread:39324 [sender.py:send():379] send: stats
2024-08-06 13:01:25,038 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: defer
2024-08-06 13:01:25,038 INFO    HandlerThread:39324 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-06 13:01:25,038 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: defer
2024-08-06 13:01:25,038 INFO    SenderThread:39324 [sender.py:send_request_defer():610] handle sender defer: 3
2024-08-06 13:01:25,038 INFO    SenderThread:39324 [sender.py:transition_state():614] send defer: 4
2024-08-06 13:01:25,038 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: defer
2024-08-06 13:01:25,038 INFO    HandlerThread:39324 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-06 13:01:25,038 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: defer
2024-08-06 13:01:25,038 INFO    SenderThread:39324 [sender.py:send_request_defer():610] handle sender defer: 4
2024-08-06 13:01:25,038 INFO    SenderThread:39324 [sender.py:transition_state():614] send defer: 5
2024-08-06 13:01:25,038 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: defer
2024-08-06 13:01:25,038 INFO    HandlerThread:39324 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-06 13:01:25,039 DEBUG   SenderThread:39324 [sender.py:send():379] send: summary
2024-08-06 13:01:25,039 INFO    SenderThread:39324 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-06 13:01:25,039 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: defer
2024-08-06 13:01:25,039 INFO    SenderThread:39324 [sender.py:send_request_defer():610] handle sender defer: 5
2024-08-06 13:01:25,039 INFO    SenderThread:39324 [sender.py:transition_state():614] send defer: 6
2024-08-06 13:01:25,039 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: defer
2024-08-06 13:01:25,039 INFO    HandlerThread:39324 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-06 13:01:25,039 DEBUG   SenderThread:39324 [sender.py:send_request():406] send_request: defer
2024-08-06 13:01:25,039 INFO    SenderThread:39324 [sender.py:send_request_defer():610] handle sender defer: 6
2024-08-06 13:01:25,042 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: status_report
2024-08-06 13:01:25,204 INFO    SenderThread:39324 [sender.py:transition_state():614] send defer: 7
2024-08-06 13:01:25,204 DEBUG   HandlerThread:39324 [handler.py:handle_request():158] handle_request: defer
2024-08-06 13:01:25,204 INFO    HandlerThread:39324 [handler.py:handle_request_defer():184] handle defer: 7
