2024-08-06 14:56:16,845 INFO    StreamThr :57892 [internal.py:wandb_internal():85] W&B internal server running at pid: 57892, started at: 2024-08-06 14:56:16.845336
2024-08-06 14:56:16,846 DEBUG   HandlerThread:57892 [handler.py:handle_request():158] handle_request: status
2024-08-06 14:56:16,847 INFO    WriterThread:57892 [datastore.py:open_for_write():87] open: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_145616-92ue6pwj/run-92ue6pwj.wandb
2024-08-06 14:56:16,848 DEBUG   SenderThread:57892 [sender.py:send():379] send: header
2024-08-06 14:56:16,869 DEBUG   SenderThread:57892 [sender.py:send():379] send: run
2024-08-06 14:56:17,234 INFO    SenderThread:57892 [dir_watcher.py:__init__():211] watching files in: /home/denis/Desktop/server-graph-models/new_HGNN/wandb/run-20240806_145616-92ue6pwj/files
2024-08-06 14:56:17,234 INFO    SenderThread:57892 [sender.py:_start_run_threads():1188] run started: 92ue6pwj with start time 1722948976.845514
2024-08-06 14:56:17,240 DEBUG   HandlerThread:57892 [handler.py:handle_request():158] handle_request: check_version
2024-08-06 14:56:17,240 DEBUG   SenderThread:57892 [sender.py:send_request():406] send_request: check_version
2024-08-06 14:56:17,324 DEBUG   HandlerThread:57892 [handler.py:handle_request():158] handle_request: run_start
2024-08-06 14:56:18,462 DEBUG   HandlerThread:57892 [system_info.py:__init__():26] System info init
2024-08-06 14:56:18,462 DEBUG   HandlerThread:57892 [system_info.py:__init__():41] System info init done
2024-08-06 14:56:18,470 INFO    HandlerThread:57892 [system_monitor.py:start():194] Starting system monitor
2024-08-06 14:56:18,470 INFO    SystemMonitor:57892 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-06 14:56:18,471 INFO    HandlerThread:57892 [system_monitor.py:probe():214] Collecting system info
2024-08-06 14:56:18,471 INFO    SystemMonitor:57892 [interfaces.py:start():188] Started cpu monitoring
2024-08-06 14:56:18,472 INFO    SystemMonitor:57892 [interfaces.py:start():188] Started disk monitoring
2024-08-06 14:56:18,472 INFO    SystemMonitor:57892 [interfaces.py:start():188] Started gpu monitoring
2024-08-06 14:56:18,473 INFO    SystemMonitor:57892 [interfaces.py:start():188] Started memory monitoring
2024-08-06 14:56:18,473 INFO    SystemMonitor:57892 [interfaces.py:start():188] Started network monitoring
2024-08-06 14:56:18,480 DEBUG   HandlerThread:57892 [system_info.py:probe():152] Probing system
2024-08-06 14:56:18,487 DEBUG   HandlerThread:57892 [system_info.py:_probe_git():137] Probing git
